instance;exp_time;best_objective;solution;training_objectives
73;1.2029953002929688;10.47748586873712;[[83, 72, 90, 45, 13, 9, 2, 29, 57, 5], [56, 87, 75, 7, 70, 62, 96, 69, 59, 54], [94, 41, 67, 40, 32, 3, 53, 12, 91, 27, 82, 28, 37, 60], [35, 24, 95, 52, 84, 89, 79, 73], [11, 46, 30, 61, 93, 18, 6, 51, 50, 98, 47, 65], [97, 86, 64, 77, 48, 26, 43, 20], [31, 68, 42, 55, 33, 100, 38], [92, 63, 80, 44, 34, 99, 14, 19, 22], [76, 88, 71, 23, 78, 81, 4, 39, 1, 58, 74, 36, 25], [85, 8, 21, 17, 10, 49, 66, 16, 15]];[17.158954984672732, 17.158954984672732, 15.836792582290341, 15.191190684093366, 14.68438265434181, 13.848452009868609, 13.430532043124572, 12.392251355859184, 12.392251355859184, 12.392251355859184, 12.171941950224756, 12.011797270110549, 12.011797270110549, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.731238446478649, 11.344165990799562, 11.344165990799562, 11.344165990799562, 11.344165990799562, 11.23139132425383, 11.030388258590435, 11.030388258590435, 11.030388258590435, 11.030388258590435, 11.030388258590435, 10.928952095566718, 10.833502285810034, 10.74436894723597, 10.74436894723597, 10.74436894723597, 10.74436894723597, 10.74436894723597, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.664481168112573, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.592480587609074, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.49929052267797, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47766193964215, 10.47748586873712, 10.47748586873712]
74;1.15706205368042;13.21080317736109;[[71, 36, 14, 85, 81, 6, 98], [97, 86, 58, 2, 72, 64, 70, 77, 23], [88, 47, 32, 15, 35, 9, 87, 42, 7, 37, 43, 91], [53, 49, 76, 40, 100, 20, 25, 17], [90, 50, 92, 44, 24, 67, 69, 61], [19, 99, 89, 66, 13, 48, 31, 45, 57, 22], [51, 96, 27, 62, 84, 56, 16, 21], [83, 80, 18, 11, 93], [63, 41, 26, 59, 30, 38, 52, 94], [29, 75, 54, 4, 8, 95, 34, 78, 46], [82, 5, 65, 60, 68, 1, 55, 73], [12, 10, 74, 3, 79, 39, 28, 33]];[16.497583086647655, 16.497583086647655, 16.323251230654897, 15.875447650190894, 15.36914800492882, 14.828600037361822, 14.738183331685452, 14.567819086099965, 14.35590357991814, 14.35590357991814, 14.35590357991814, 14.35590357991814, 14.281920170081733, 14.281920170081733, 14.281920170081733, 14.281920170081733, 14.130147391855923, 14.130147391855923, 14.130147391855923, 14.130147391855923, 14.130147391855923, 14.130147391855923, 14.130147391855923, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.457761521996659, 13.38600727464226, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.378969867848152, 13.320627214835296, 13.320627214835296, 13.320627214835296, 13.320627214835296, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.288424907978953, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109, 13.21080317736109]
75;1.170671463012695;10.010716724296854;[[2, 86, 40, 94, 100, 91, 42, 50, 7], [83, 79, 88, 48, 15, 81, 61, 95, 70, 80, 49, 75, 58, 1], [27, 82, 71, 97, 47, 52, 26, 37, 89, 8], [18, 66, 51, 30, 57, 72, 64, 85, 54, 45], [98, 23, 68, 63, 5, 31, 6, 87], [74, 29, 90, 59, 93, 65, 41, 84], [46, 76, 20, 53, 24, 34, 73, 78, 99, 96], [69, 43, 22, 92, 36, 39, 32], [9, 28, 10, 77, 4, 25, 17, 33], [62, 60, 3, 56, 44, 12, 14], [19, 16, 21, 11, 13, 35, 38, 55, 67]];[13.434518457002579, 13.130386931808948, 13.130386931808948, 13.130386931808948, 13.130386931808948, 12.642396773001785, 12.642396773001785, 12.263935533013914, 12.137937649933962, 11.889670376972541, 11.889670376972541, 11.84368668364886, 11.84368668364886, 11.84368668364886, 11.84368668364886, 11.84368668364886, 11.498797868421276, 11.254624684688626, 11.254624684688626, 11.254624684688626, 11.254624684688626, 11.17733832386919, 11.17733832386919, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.998064408211699, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.891410603464001, 10.740609048140596, 10.740609048140596, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.695737863831381, 10.64434872186109, 10.64434872186109, 10.64434872186109, 10.64434872186109, 10.64434872186109, 10.29662994184111, 10.29662994184111, 10.29662994184111, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.258345395914732, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854, 10.010716724296854]
76;1.3429396152496338;11.027098558528683;[[64, 87, 49, 1, 5, 82, 15, 62, 39], [68, 92, 57, 24, 46, 23, 95, 94, 61], [30, 16, 67, 99, 93, 28, 76, 98, 88, 26], [72, 83, 60, 66, 42, 17, 32, 48, 43, 73], [63, 69, 38, 29, 59, 14, 33], [96, 27, 86, 44, 53, 7, 52, 55, 3], [79, 89, 84, 19, 45, 100, 74, 4, 90, 40, 11, 50], [25, 56, 54, 97, 47, 35], [36, 34, 18, 77, 70, 80, 78, 91, 13], [37, 22, 31, 6, 9, 58, 85, 21, 71, 81, 8], [75, 10, 41, 51, 20, 65, 12, 2]];[16.695173409477608, 16.695173409477608, 15.984636928392987, 15.762364883500634, 15.762364883500634, 15.645749837858803, 15.201538454879918, 15.0724082699732, 14.078052613948596, 14.078052613948596, 14.078052613948596, 13.541170027101547, 13.541170027101547, 13.494285005710225, 13.494285005710225, 13.494285005710225, 13.494285005710225, 13.494285005710225, 13.295887784489642, 12.965404386880035, 12.85134244333848, 12.85134244333848, 12.85134244333848, 12.85134244333848, 12.745313867979531, 12.745313867979531, 12.745313867979531, 12.420063161802444, 12.25028277581334, 12.25028277581334, 11.929461904945043, 11.929461904945043, 11.929461904945043, 11.929461904945043, 11.929461904945043, 11.929461904945043, 11.929461904945043, 11.929461904945043, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.692143377026532, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.556333387020384, 11.52849504155362, 11.52849504155362, 11.52849504155362, 11.52849504155362, 11.275323019303588, 11.275323019303588, 11.275323019303588, 11.275323019303588, 11.275323019303588, 11.275323019303588, 11.275323019303588, 11.222496818399616, 11.222496818399616, 11.222496818399616, 11.222496818399616, 11.222496818399616, 11.222496818399616, 11.140091360745418, 11.140091360745418, 11.140091360745418, 11.140091360745418, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683, 11.027098558528683]
77;0.9201364517211914;10.929989665600823;[[37, 39, 90, 35, 82, 51, 85, 69], [76, 58, 31, 84, 65, 12, 34, 36, 91, 17, 47], [27, 81, 50, 72, 26, 4, 88, 2, 89], [87, 46, 60, 77, 68, 61, 63, 6], [23, 16, 40, 55, 7, 93, 56, 64, 1, 73], [33, 5, 95, 92, 98, 97, 43, 19, 45], [59, 75, 42, 3, 67, 22, 21, 13], [74, 15, 79, 86, 8, 66, 11, 30, 54, 57], [14, 78, 71, 18, 94, 99, 100, 83, 41], [24, 29, 10, 20, 49, 48, 9, 25], [62, 32, 53, 52, 28, 80, 38, 70, 44, 96]];[15.740906355264535, 15.335535877697584, 14.853421423431131, 14.191538420709152, 14.16216142123894, 13.690372242588245, 13.690372242588245, 13.690372242588245, 13.690372242588245, 13.690372242588245, 13.690372242588245, 13.60384033500745, 13.60384033500745, 13.362002993905817, 12.956942306847202, 12.956942306847202, 12.956942306847202, 12.525493446122706, 12.525493446122706, 12.525493446122706, 12.525493446122706, 12.482646654124697, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.248082664477764, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.035065314700415, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 12.020290367482598, 11.735836278210112, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.380247057598643, 11.067576093126377, 11.067576093126377, 11.067576093126377, 11.067576093126377, 10.929989665600825, 10.929989665600825, 10.929989665600825, 10.929989665600825, 10.929989665600825]
78;1.0034472942352295;10.024065517567855;[[89, 42, 33, 4, 48, 37, 55, 30, 22, 56, 36], [2, 5, 91, 97, 70, 75, 19, 52, 58, 26, 20], [98, 94, 25, 77, 47, 54, 95, 46, 39], [12, 76, 57, 41, 45, 99, 9, 7, 43, 79, 53, 51, 35], [44, 15, 6, 10, 83, 27, 92, 16], [1, 66, 81, 17, 88, 71, 14, 3, 96, 13], [73, 74, 65, 82, 63, 69, 67, 24, 8, 78], [61, 86, 72, 31, 29, 87, 85, 64, 38], [90, 60, 93, 59, 28, 11, 32, 100, 40, 68], [62, 80, 84, 50, 18, 34, 23, 21, 49]];[14.20896596231714, 14.20896596231714, 13.675146467928505, 13.285632418349243, 13.285632418349243, 13.285632418349243, 12.549806200371215, 12.549806200371215, 12.543823979292014, 12.543823979292014, 12.03663799227013, 12.03663799227013, 12.03663799227013, 12.03663799227013, 11.390202113038374, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 11.175934568491044, 10.931059558733754, 10.931059558733754, 10.931059558733754, 10.931059558733754, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.683953256347477, 10.656089385442725, 10.656089385442725, 10.656089385442725, 10.656089385442725, 10.656089385442725, 10.61189533681602, 10.61189533681602, 10.61189533681602, 10.61189533681602, 10.61189533681602, 10.61189533681602, 10.61189533681602, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.545560792899087, 10.181947983146296, 10.181947983146296, 10.181947983146296, 10.024065517567855, 10.024065517567855, 10.024065517567855, 10.024065517567855, 10.024065517567855, 10.024065517567855, 10.024065517567855, 10.024065517567855, 10.024065517567855]
79;1.0840492248535156;10.044081232348708;[[72, 92, 2, 86, 47, 19, 43, 41, 21, 65, 18], [55, 16, 14, 42, 64, 20, 12, 4, 25, 96, 38], [50, 73, 71, 1, 30, 36, 35, 93, 31, 94], [66, 37, 54, 97, 13, 56, 61], [90, 59, 46, 99, 9, 82, 98, 77, 49, 58], [26, 40, 63, 33, 88, 74, 17, 7, 100, 91, 6], [69, 68, 75, 24, 70, 60, 81, 32], [87, 27, 23, 85, 52, 10, 51, 3], [39, 48, 57, 44, 34, 67, 22, 95, 79], [11, 45, 53, 80, 89, 76, 78, 8], [28, 29, 5, 83, 15, 62, 84]];[15.619919362164119, 15.619919362164119, 15.031057291120586, 14.840517664802665, 14.840517664802665, 14.744326877383095, 14.744326877383095, 14.163024202560019, 13.890060077721971, 13.890060077721971, 13.747699572022293, 13.747699572022293, 13.48728744430211, 13.48728744430211, 12.827535149760076, 12.827535149760076, 12.827535149760076, 12.827535149760076, 12.827535149760076, 12.827535149760076, 12.827535149760076, 11.949409307546606, 11.949409307546606, 11.895218465520744, 11.895218465520744, 11.895218465520744, 11.895218465520744, 11.563173223663846, 11.563173223663846, 11.563173223663846, 11.563173223663846, 11.357967368448442, 11.357967368448442, 11.357967368448442, 11.357967368448442, 11.357967368448442, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.352437384667716, 11.347912489365196, 11.347912489365196, 11.347912489365196, 11.199968371713238, 11.174712855882033, 11.174712855882033, 11.174712855882033, 10.509558311949124, 10.509558311949124, 10.229047043298827, 10.229047043298827, 10.229047043298827, 10.229047043298827, 10.229047043298827, 10.229047043298827, 10.229047043298827, 10.229047043298827, 10.15190374126085, 10.1288730903805, 10.1288730903805, 10.1288730903805, 10.1288730903805, 10.1288730903805, 10.1288730903805, 10.1288730903805, 10.1288730903805, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708, 10.044081232348708]
80;1.0689632892608645;10.558823080783036;[[89, 18, 78, 61, 33, 29, 28, 100, 56, 83, 5], [71, 4, 92, 99, 80, 53, 2, 39], [65, 52, 47, 12, 41, 43, 69, 25, 66, 14, 75, 23], [82, 74, 76, 21, 88, 73, 16, 20, 85, 32, 27], [77, 6, 35, 10, 9, 63, 44, 34, 62, 36, 91, 64, 55], [38, 8, 13, 48, 93, 40, 7, 54, 24], [50, 79, 96, 57, 90, 72, 95, 67, 97], [26, 81, 49, 11, 51, 1, 86], [31, 45, 22, 15, 68, 84, 60, 87, 30, 59, 42, 70], [58, 94, 17, 98, 3, 19, 37, 46]];[14.73272823801089, 14.73272823801089, 14.73272823801089, 14.52122274220255, 14.52122274220255, 14.52122274220255, 12.913404714562613, 12.670481197926494, 12.670481197926494, 12.670481197926494, 12.670481197926494, 12.10074635522499, 12.10074635522499, 11.676025907939678, 11.676025907939678, 11.676025907939678, 11.588885139507225, 11.588885139507225, 11.48848303011648, 11.48848303011648, 11.48848303011648, 11.015604477187026, 11.015604477187026, 11.015604477187026, 11.015604477187026, 10.79743446011239, 10.699973889408435, 10.699973889408435, 10.699973889408435, 10.690274798291115, 10.690274798291115, 10.690274798291115, 10.690274798291115, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.647630345437703, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.64284931736833, 10.558823080783036, 10.558823080783036, 10.558823080783036, 10.558823080783036, 10.558823080783036, 10.558823080783036, 10.558823080783036, 10.558823080783036]
81;0.8531882762908936;11.308046895014243;[[37, 77, 9, 75, 73, 27, 44, 40, 53, 85, 43, 82, 59, 68, 83], [90, 89, 22, 36, 34, 3, 50, 51, 45, 23], [58, 60, 2, 99, 72, 76, 12, 29], [95, 79, 69, 55, 63, 38, 24, 96, 32, 91, 13, 10, 66], [4, 74, 65, 48, 14, 31, 6, 54, 21, 86, 11, 7], [84, 41, 8, 46, 47, 26, 93, 81, 97], [92, 17, 52, 5, 61, 49, 15, 25], [70, 80, 88, 87, 30, 39, 94, 16, 98, 57], [35, 78, 18, 67, 19, 1, 62, 64], [100, 42, 28, 33, 20, 56, 71]];[15.802945671978694, 15.802945671978694, 15.802945671978694, 15.133147314838371, 15.133147314838371, 14.741872775835873, 14.389396799936502, 14.389396799936502, 13.879780818673876, 13.879780818673876, 13.879780818673876, 13.879780818673876, 13.879780818673876, 13.879780818673876, 13.33597382665178, 13.33597382665178, 13.123263887799833, 13.123263887799833, 13.123263887799833, 13.123263887799833, 13.123263887799833, 13.013782336139556, 13.013782336139556, 13.013782336139556, 13.013782336139556, 12.88035336803268, 12.88035336803268, 12.495906767655779, 12.495906767655779, 12.495906767655779, 12.495906767655779, 12.495906767655779, 12.495906767655779, 12.495906767655779, 12.495906767655779, 11.808242046853618, 11.808242046853618, 11.729088857451181, 11.559332366357788, 11.559332366357788, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.553962376549558, 11.544038159413704, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.515606643623924, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245, 11.308046895014245]
82;1.3526978492736816;11.96362981166222;[[83, 60, 17, 94, 35, 12, 72, 22, 9, 82], [51, 8, 55, 45, 43, 2, 66, 16, 73], [28, 69, 24, 70, 19, 31, 53, 67], [1, 34, 63, 5, 14, 92, 23], [46, 33, 64, 99, 79, 13, 59, 68, 42, 85], [78, 50, 32, 91, 36, 7, 47, 62, 37, 49], [81, 26, 84, 40, 86, 27, 80, 77, 90, 57, 39], [52, 71, 97, 89, 65, 58, 11, 56], [6, 44, 54, 4, 75, 29, 87, 10, 21, 3], [38, 15, 25, 76, 88, 41, 74, 95, 93], [30, 100, 96, 98, 20, 61, 48, 18]];[18.440625610764165, 17.874372186991305, 16.962649170573684, 16.962649170573684, 16.962649170573684, 14.954343333711119, 14.882211312804891, 14.882211312804891, 14.38864482746169, 14.232666838122608, 14.232666838122608, 14.232666838122608, 13.515684377733525, 13.515684377733525, 13.515684377733525, 13.515684377733525, 13.515684377733525, 13.515684377733525, 13.515684377733525, 13.515684377733525, 13.515684377733525, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.473498698588202, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 12.188176077352239, 11.963629811662221, 11.963629811662221]
83;1.0772981643676758;10.884255285347791;[[44, 35, 40, 41, 54, 15, 29, 88, 57], [45, 81, 82, 84, 10, 16, 79, 80, 12, 90], [32, 24, 83, 86, 14, 72, 92, 70, 31, 97], [48, 3, 9, 63, 99, 33, 20, 11, 8], [49, 98, 67, 28, 4, 1, 56, 89, 94, 78, 42, 96], [47, 23, 26, 34, 77, 95, 71, 61, 17, 53, 7, 91, 43, 13], [69, 6, 66, 85, 50, 64, 62], [19, 73, 22, 51, 65, 75, 18, 60, 87, 36], [93, 76, 21, 38, 27, 5, 2, 68, 59], [58, 74, 55, 39, 25, 52, 100, 46, 37, 30]];[19.338943833711284, 18.567262382311906, 17.766199504667114, 17.766199504667114, 16.629912835861283, 16.57590590617832, 16.37227022711764, 16.105682709838973, 16.105682709838973, 15.853908652961728, 15.453088103780455, 15.453088103780455, 15.453088103780455, 14.730484147744178, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.720084833829436, 13.04993441458613, 13.04993441458613, 13.04993441458613, 12.647915445874279, 12.647915445874279, 12.647915445874279, 12.647915445874279, 12.46504960436484, 11.756934551763994, 11.756934551763994, 11.756934551763994, 11.756934551763994, 11.756934551763994, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.72934159999588, 11.717556532427826, 11.717556532427826, 11.717556532427826, 11.717556532427826, 11.717556532427826, 11.65890277622263, 11.366166320777943, 11.366166320777943, 11.366166320777943, 11.366166320777943, 11.366166320777943, 11.366166320777943, 11.366166320777943, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.230735929918385, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 11.011236922747106, 10.884255285347791]
